ID	Marine	Freshwater	Terrestrialr
Bacteria|Myxococcota|XYA12-FULL-58-9|XYA12-FULL-58-9|SYDY01	1	1	1
Bacteria|Myxococcota|XYA12-FULL-58-9|XYA12-FULL-58-9|XYA12-FULL-58-9	1	1	1
Bacteria|Nitrospinota_B|2-12-FULL-45-22|2-12-FULL-45-22|2-12-FULL-45-22	1	1	1
Bacteria|Nitrospinota_B|2-12-FULL-45-22|2-12-FULL-45-22|JACOWJ01	1	1	1
Bacteria|Nitrospinota|JACRGO01|JACRGO01|JACRGO01	1	1	1
Bacteria|Nitrospinota|JADGAW01|JADGAW01|JADGAW01	1	1	1
Bacteria|Nitrospinota|Nitrospinia|Nitrospinales|Nitrospinaceae	1	1	1
Bacteria|Nitrospinota|UBA7883|JACRGQ01|JACRGQ01	1	1	1
Bacteria|Nitrospinota|UBA7883|UBA7883|JACRLM01	1	1	1
Bacteria|Nitrospinota|UBA7883|UBA7883|JADGCD01	1	1	1
Bacteria|Nitrospinota|UBA7883|UBA7883|UBA7883	1	1	1
Bacteria|Nitrospinota|UBA9942|JAHJSF01|JAHJSF01	1	1	1
Bacteria|Nitrospinota|UBA9942|SZUA-224|SZUA-224	1	1	1
Bacteria|Nitrospinota|UBA9942|UBA9942|UBA9942	1	1	1
Bacteria|Nitrospirota|9FT-COMBO-42-15|9FT-COMBO-42-15|9FT-COMBO-42-15	1	1	1
Bacteria|Nitrospirota|9FT-COMBO-42-15|HDB-SIOI813|HDB-SIOI813	1	1	1
Bacteria|Nitrospirota_A|Leptospirillia|Leptospirillales|Leptospirillaceae	1	1	1
Bacteria|Nitrospirota|JACRHL01|JACRHL01|JACRHL01	1	1	1
Bacteria|Nitrospirota|Nitrospiria|2-01-FULL-66-17|2-01-FULL-66-17	1	1	1
Bacteria|Nitrospirota|Nitrospiria|JACQBW01|JACQBW01	1	1	1
Bacteria|Nitrospirota|Nitrospiria|JACQBZ01|JACQBZ01	1	1	1
Bacteria|Nitrospirota|Nitrospiria|JACQCE01|JACQCE01	1	1	1
Bacteria|Nitrospirota|Nitrospiria|JACRHA01|JACRHA01	1	1	1
Bacteria|Nitrospirota|Nitrospiria|Nitrospirales|Nitrospiraceae	1	1	1
Bacteria|Nitrospirota|Nitrospiria|Nitrospirales|NS-4	1	1	1
Bacteria|Nitrospirota|Nitrospiria|Nitrospirales|UBA2166	1	1	1
Bacteria|Nitrospirota|Nitrospiria|Nitrospirales|UBA8639	1	1	1
Bacteria|Nitrospirota|Nitrospiria|SBBL01|JAADHI01	1	1	1
Bacteria|Nitrospirota|Nitrospiria|SBBL01|SBBA01	1	1	1
Bacteria|Nitrospirota|Nitrospiria|SBBL01|SBBL01	1	1	1
Bacteria|Nitrospirota|Nitrospiria|SBBL01|SBBT01	1	1	1
Bacteria|Nitrospirota|Nitrospiria|SBBL01|SCUR01	1	1	1
Bacteria|Nitrospirota|RBG-16-64-22|JACRHK01|JACRHK01	1	1	1
Bacteria|Nitrospirota|RBG-16-64-22|RBG-16-64-22|RBG-16-64-22	1	1	1
Bacteria|Nitrospirota|Thermodesulfovibrionia|JACRGW01|JACRGW01	1	1	1
Bacteria|Nitrospirota|Thermodesulfovibrionia|SZUA-242|SZUA-242	1	1	1
Bacteria|Nitrospirota|Thermodesulfovibrionia|Thermodesulfovibrionales|BMS3Bbin05	1	1	1
Bacteria|Nitrospirota|Thermodesulfovibrionia|Thermodesulfovibrionales|Dissulfurispiraceae	1	1	1
Bacteria|Nitrospirota|Thermodesulfovibrionia|Thermodesulfovibrionales|DUZI01	1	1	1
Bacteria|Nitrospirota|Thermodesulfovibrionia|Thermodesulfovibrionales|JdFR-85	1	1	1
Bacteria|Nitrospirota|Thermodesulfovibrionia|Thermodesulfovibrionales|JdFR-86	1	1	1
Bacteria|Nitrospirota|Thermodesulfovibrionia|Thermodesulfovibrionales|JdFR-88	1	1	1
Bacteria|Nitrospirota|Thermodesulfovibrionia|Thermodesulfovibrionales|Magnetobacteriaceae	1	1	1
Bacteria|Nitrospirota|Thermodesulfovibrionia|Thermodesulfovibrionales|SM23-35	1	1	1
Bacteria|Nitrospirota|Thermodesulfovibrionia|Thermodesulfovibrionales|Thermodesulfovibrionaceae	1	1	1
Bacteria|Nitrospirota|Thermodesulfovibrionia|Thermodesulfovibrionales|UBA1546	1	1	1
Bacteria|Nitrospirota|Thermodesulfovibrionia|Thermodesulfovibrionales|UBA6898	1	1	1
Bacteria|Nitrospirota|Thermodesulfovibrionia|Thermodesulfovibrionales|UBA9159	1	1	1
Bacteria|Nitrospirota|Thermodesulfovibrionia|UBA6902|BMS3Bbin08	1	1	1
Bacteria|Nitrospirota|Thermodesulfovibrionia|UBA6902|DSMQ01	1	1	1
Bacteria|Nitrospirota|Thermodesulfovibrionia|UBA6902|JACROP01	1	1	1
Bacteria|Nitrospirota|Thermodesulfovibrionia|UBA6902|UBA6902	1	1	1
Bacteria|Nitrospirota|UBA9217|JACRHJ01|JACRHJ01	1	1	1
Bacteria|Nitrospirota|UBA9217|UBA9217|UBA9217	1	1	1
Bacteria|NPL-UPA2|NPL-UPA2|NPL-UPA2|JAADIA01	1	1	1
Bacteria|NPL-UPA2|NPL-UPA2|NPL-UPA2|NPL-UPA2	1	1	1
Bacteria|OLB16|OLB16|H5-UNCL2|H5-UNCL2	1	1	1
Bacteria|OLB16|OLB16|OLB16|OLB16	1	1	1
Bacteria|OLB16|OLB16|SURF-12|SURF-12	1	1	1
Bacteria|Omnitrophota|4484-213|4484-213|4484-213	1	1	1
Bacteria|Omnitrophota|JACPQZ01|JACPQZ01|JACPQZ01	1	1	1
Bacteria|Omnitrophota|Koll11|1-14-0-20-42-13|1-14-0-20-42-13	1	1	1
Bacteria|Omnitrophota|Koll11|1-14-0-20-64-10|1-14-0-20-64-10	1	1	1
Bacteria|Omnitrophota|Koll11|1-14-0-20-64-10|JACQQZ01	1	1	1
Bacteria|Omnitrophota|Koll11|2-01-FULL-45-10|2-01-FULL-45-10	1	1	1
Bacteria|Omnitrophota|Koll11|2-02-FULL-51-18|2-02-FULL-51-18	1	1	1
Bacteria|Omnitrophota|Koll11|2-02-FULL-51-18|JAGOUK01	1	1	1
Bacteria|Omnitrophota|Koll11|4484-171|4484-171	1	1	1
Bacteria|Omnitrophota|Koll11|4484-171|B32-G15	1	1	1
Bacteria|Omnitrophota|Koll11|4484-49|4484-49	1	1	1
Bacteria|Omnitrophota|Koll11|B26-G9|B26-G9	1	1	1
Bacteria|Omnitrophota|Koll11|B26-G9|M55B170	1	1	1
Bacteria|Omnitrophota|Koll11|CG1-02-43-210|CG1-02-43-210	1	1	1
Bacteria|Omnitrophota|Koll11|DTHP01|DTHP01	1	1	1
Bacteria|Omnitrophota|Koll11|GIF10|JAHJCI01	1	1	1
Bacteria|Omnitrophota|Koll11|GIF10|JAHJTE01	1	1	1
Bacteria|Omnitrophota|Koll11|GIF10|M55B134	1	1	1
Bacteria|Omnitrophota|Koll11|GIF10|UBA12090	1	1	1
Bacteria|Omnitrophota|Koll11|GIF10|UBA2593	1	1	1
Bacteria|Omnitrophota|Koll11|GIF10|UBA6249	1	1	1
Bacteria|Omnitrophota|Koll11|JABMQH01|JABMQH01	1	1	1
Bacteria|Omnitrophota|Koll11|JABMRG01|JABMRG01	1	1	1
Bacteria|Omnitrophota|Koll11|JABMRG01|JAFGKX01	1	1	1
Bacteria|Omnitrophota|Koll11|JABMRJ01|JABMRJ01	1	1	1
Bacteria|Omnitrophota|Koll11|JABMRJ01|JABMSB01	1	1	1
Bacteria|Omnitrophota|Koll11|JABMRN01|JABMRN01	1	1	1
Bacteria|Omnitrophota|Koll11|JABMRN01|RBG-13-46-9	1	1	1
Bacteria|Omnitrophota|Koll11|JACOVV01|JACOVV01	1	1	1
Bacteria|Omnitrophota|Koll11|JACQQV01|JACQQV01	1	1	1
Bacteria|Omnitrophota|Koll11|JAFGGP01|JAFGGP01	1	1	1
Bacteria|Omnitrophota|Koll11|JAFGHF01|JAFGHF01	1	1	1
Bacteria|Omnitrophota|Koll11|JAFGIU01|JAFGIU01	1	1	1
Bacteria|Omnitrophota|Koll11|JAHIPI01|JAHIPI01	1	1	1
Bacteria|Omnitrophota|Koll11|M55B152|M55B152	1	1	1
Bacteria|Omnitrophota|Koll11|NDHX01|NDHX01	1	1	1
Bacteria|Omnitrophota|Koll11|S143-82|S143-82	1	1	1
Bacteria|Omnitrophota|Koll11|SKK-01|SKK-01	1	1	1
Bacteria|Omnitrophota|Koll11|UBA10015|GCA-002753745	1	1	1
Bacteria|Omnitrophota|Koll11|UBA10015|Kpj58rc	1	1	1
Bacteria|Omnitrophota|Koll11|UBA10183|UBA10183	1	1	1
Bacteria|Omnitrophota|Koll11|UBA1560|0-14-0-80-42-15	1	1	1
Bacteria|Omnitrophota|Koll11|UBA1572|JABMQK01	1	1	1
Bacteria|Omnitrophota|Koll11|UBA1572|UBA1572	1	1	1
Bacteria|Omnitrophota|Koll11|UBA6215|UBA6215	1	1	1
Bacteria|Omnitrophota|Koll11|UBA9649|JACQRC01	1	1	1
Bacteria|Omnitrophota|Koll11|UBA9649|UBA9649	1	1	1
Bacteria|Omnitrophota|Koll11|VGKH01|VGKH01	1	1	1
Bacteria|Omnitrophota|Koll11|VGKN01|VGKN01	1	1	1
Bacteria|Omnitrophota|Omnitrophia|JACQQS01|JACQQS01	1	1	1
Bacteria|Omnitrophota|Omnitrophia|JACROU01|JACROU01	1	1	1
Bacteria|Omnitrophota|Omnitrophia|JAHJGZ01|JAFGJY01	1	1	1
Bacteria|Omnitrophota|Omnitrophia|JAHJGZ01|JAHJGZ01	1	1	1
Bacteria|Omnitrophota|Omnitrophia|Omnitrophales|01-FULL-45-10b	1	1	1
Bacteria|Omnitrophota|Omnitrophia|Omnitrophales|1-14-0-20-45-26	1	1	1
Bacteria|Omnitrophota|Omnitrophia|Omnitrophales|JACQLI01	1	1	1
Bacteria|Omnitrophota|Omnitrophia|Omnitrophales|Omnitrophaceae	1	1	1
Bacteria|Omnitrophota|Omnitrophia|Omnitrophales|UBA2337	1	1	1
Bacteria|Patescibacteria|4484-211|4484-211|4484-211	1	1	1
Bacteria|Patescibacteria|4484-211|4484-211|GCA-002791395	1	1	1
Bacteria|Patescibacteria|ABY1|2-01-FULL-39-33|2-01-FULL-39-33	1	1	1
Bacteria|Patescibacteria|ABY1|2-02-FULL-49-11|2-02-FULL-49-11	1	1	1
Bacteria|Patescibacteria|ABY1|BM507|BM507	1	1	1
Bacteria|Patescibacteria|ABY1|BM507|BS150m-G62	1	1	1
Bacteria|Patescibacteria|ABY1|BM507|GWC2-42-12	1	1	1
Bacteria|Patescibacteria|ABY1|BM507|GWE2-39-37	1	1	1
Bacteria|Patescibacteria|ABY1|BM507|JAHJJO01	1	1	1
Bacteria|Patescibacteria|ABY1|BM507|SZUA-104	1	1	1
Bacteria|Patescibacteria|ABY1|BM507|UBA12075	1	1	1
Bacteria|Patescibacteria|ABY1|BM507|UBA12465	1	1	1
Bacteria|Patescibacteria|ABY1|BM507|UBA917	1	1	1
Bacteria|Patescibacteria|ABY1|BM507|UM-FILTER-36-11	1	1	1
Bacteria|Patescibacteria|ABY1|BM507|UM-FILTER-48-10	1	1	1
Bacteria|Patescibacteria|ABY1|BM507|VMTK01	1	1	1
Bacteria|Patescibacteria|ABY1|BM507|WJLG01	1	1	1
Bacteria|Patescibacteria|ABY1|BM507|XYC2-FULL-47-12	1	1	1
Bacteria|Patescibacteria|ABY1|Buchananbacterales|21-14-0-10-42-9	1	1	1
Bacteria|Patescibacteria|ABY1|Buchananbacterales|GWA2-38-13	1	1	1
Bacteria|Patescibacteria|ABY1|Buchananbacterales|SURF-54	1	1	1
Bacteria|Patescibacteria|ABY1|Buchananbacterales|UBA6539	1	1	1
Bacteria|Patescibacteria|ABY1|CAIXNZ01|CAIXNZ01	1	1	1
Bacteria|Patescibacteria|ABY1|GCA-002772895|GCA-002772895	1	1	1
Bacteria|Patescibacteria|ABY1|GWA2-43-13|GWA2-43-13	1	1	1
Bacteria|Patescibacteria|ABY1|GWA2-46-9|GWA2-46-9	1	1	1
Bacteria|Patescibacteria|ABY1|GWA2-47-26|GWA2-47-26	1	1	1
Bacteria|Patescibacteria|ABY1|H02-48-17|HO2-48-17	1	1	1
Bacteria|Patescibacteria|ABY1|JAACEG01|JAACEG01	1	1	1
Bacteria|Patescibacteria|ABY1|JABMQE01|JABMQE01	1	1	1
Bacteria|Patescibacteria|ABY1|JACPHY01|JACPHY01	1	1	1
Bacteria|Patescibacteria|ABY1|JACPL01|JACPL01	1	1	1
Bacteria|Patescibacteria|ABY1|JACQRZ01|JACQRZ01	1	1	1
Bacteria|Patescibacteria|ABY1|JACQSD01|JACQSD01	1	1	1
Bacteria|Patescibacteria|ABY1|JACRDY01|JACRDY01	1	1	1
Bacteria|Patescibacteria|ABY1|JACRJV01|JACRJV01	1	1	1
Bacteria|Patescibacteria|ABY1|JAGPKW01|JAGPKW01	1	1	1
Bacteria|Patescibacteria|ABY1|JAHJFT01|JAHJFT01	1	1	1
Bacteria|Patescibacteria|ABY1|Magasanikbacterales|2-02-FULL-50-9b	1	1	1
Bacteria|Patescibacteria|ABY1|Magasanikbacterales|GCA-002688135	1	1	1
Bacteria|Patescibacteria|ABY1|Magasanikbacterales|GWA2-37-8	1	1	1
Bacteria|Patescibacteria|ABY1|Magasanikbacterales|UBA10003	1	1	1
Bacteria|Patescibacteria|ABY1|Magasanikbacterales|UBA10146	1	1	1
Bacteria|Patescibacteria|ABY1|Magasanikbacterales|UBA10197	1	1	1
Bacteria|Patescibacteria|ABY1|Magasanikbacterales|UBA922	1	1	1
Bacteria|Patescibacteria|ABY1|S139-126|S139-126	1	1	1
Bacteria|Patescibacteria|ABY1|SBBB01|SBBB01	1	1	1
Bacteria|Patescibacteria|ABY1|SBBC01|CAIJZX01	1	1	1
Bacteria|Patescibacteria|ABY1|SBBC01|JACPUP01	1	1	1
Bacteria|Patescibacteria|ABY1|SBBC01|PEXW01	1	1	1
Bacteria|Patescibacteria|ABY1|SBBC01|SBBC01	1	1	1
Bacteria|Patescibacteria|ABY1|SCPX01|SCPX01	1	1	1
Bacteria|Patescibacteria|ABY1|SG8-24|2-12-FULL-57-11	1	1	1
Bacteria|Patescibacteria|ABY1|SG8-24|2-12-FULL-60-25	1	1	1
Bacteria|Patescibacteria|ABY1|SG8-24|CAIQCM01	1	1	1
Bacteria|Patescibacteria|ABY1|SG8-24|GWF2-40-263	1	1	1
Bacteria|Patescibacteria|ABY1|SG8-24|SG8-24	1	1	1
Bacteria|Patescibacteria|ABY1|SG8-24|UBA10169	1	1	1
Bacteria|Patescibacteria|ABY1|SG8-24|UBA11717	1	1	1
Bacteria|Patescibacteria|ABY1|SG8-24|UBA9568	1	1	1
Bacteria|Patescibacteria|ABY1|SG8-24|UBA9934	1	1	1
Bacteria|Patescibacteria|ABY1|UBA10025|JAHIVO01	1	1	1
Bacteria|Patescibacteria|ABY1|UBA10025|UBA10025	1	1	1
Bacteria|Patescibacteria|ABY1|UBA11705|JABHMO01	1	1	1
Bacteria|Patescibacteria|ABY1|UBA11705|JACRDX01	1	1	1
Bacteria|Patescibacteria|ABY1|UBA11705|UBA11705	1	1	1
Bacteria|Patescibacteria|ABY1|UBA1544|UBA1544	1	1	1
Bacteria|Patescibacteria|ABY1|UBA1558|2-01-FULL-52-15	1	1	1
Bacteria|Patescibacteria|ABY1|UBA1558|GWA2-36-10	1	1	1
Bacteria|Patescibacteria|ABY1|UBA1558|S5-K13	1	1	1
Bacteria|Patescibacteria|ABY1|UBA1558|UBA10009	1	1	1
Bacteria|Patescibacteria|ABY1|UBA1558|UBA1558	1	1	1
Bacteria|Patescibacteria|ABY1|UBA2169|UBA2169	1	1	1
Bacteria|Patescibacteria|ABY1|UBA2196|GWA2-42-15	1	1	1
Bacteria|Patescibacteria|ABY1|UBA2196|S139-112	1	1	1
Bacteria|Patescibacteria|ABY1|UBA2196|UBA2196	1	1	1
Bacteria|Patescibacteria|ABY1|UBA2591|PGYQ01	1	1	1
Bacteria|Patescibacteria|ABY1|UBA2591|UBA2591	1	1	1
Bacteria|Patescibacteria|ABY1|UBA2591|UBA4787	1	1	1
Bacteria|Patescibacteria|ABY1|UBA2591|UBA6264	1	1	1
Bacteria|Patescibacteria|ABY1|UBA2591|VMGY01	1	1	1
Bacteria|Patescibacteria|ABY1|UBA9570|JAHJKD01	1	1	1
Bacteria|Patescibacteria|ABY1|UBA9570|UBA9570	1	1	1
Bacteria|Patescibacteria|ABY1|UBA9570|XYC2-FULL-38-9	1	1	1
Bacteria|Patescibacteria|ABY1|UBA9629|UBA9629	1	1	1
Bacteria|Patescibacteria|ABY1|UM-FILTER-42-10|JAHIZJ01	1	1	1
Bacteria|Patescibacteria|ABY1|UM-FILTER-42-10|UM-FILTER-42-10	1	1	1
Bacteria|Patescibacteria|ABY1|Veblenbacterales|UBA10138	1	1	1
Bacteria|Patescibacteria|ABY1|VMEV01|VMEV01	1	1	1
Bacteria|Patescibacteria|ABY1|XYB2-FULL-38-15|XYB2-FULL-38-15	1	1	1
Bacteria|Patescibacteria|Andersenbacteria|JACQLU01|JACQLU01	1	1	1
Bacteria|Patescibacteria|Andersenbacteria|UBA10190|CAIZMI01	1	1	1
Bacteria|Patescibacteria|Andersenbacteria|UBA10190|UBA10190	1	1	1
Bacteria|Patescibacteria|CG2-30-54-11|CG2-30-54-11|CAISZI01	1	1	1
Bacteria|Patescibacteria|CG2-30-54-11|CG2-30-54-11|CG2-30-54-11	1	1	1
Bacteria|Patescibacteria|CPR2_A|CG2-30-33-46|CG2-30-33-46	1	1	1
Bacteria|Patescibacteria|CPR2|CPR2|CPR2	1	1	1
Bacteria|Patescibacteria|CPR2|UBA1875|CAIMLA01	1	1	1
Bacteria|Patescibacteria|CPR2|UBA1875|GCA-2785325	1	1	1
Bacteria|Patescibacteria|CPR2|UBA1875|UBA1875	1	1	1
Bacteria|Patescibacteria|CPR3|CPR3|GCA-002780085	1	1	1
Bacteria|Patescibacteria|CPR3|CPR3|GWF2-35-18	1	1	1
Bacteria|Patescibacteria|Dojkabacteria|B142|JAFGFJ01	1	1	1
Bacteria|Patescibacteria|Dojkabacteria|B142|JAFGMG01	1	1	1
Bacteria|Patescibacteria|Dojkabacteria|B142|OLB20	1	1	1
Bacteria|Patescibacteria|Dojkabacteria|B142|WJKM01	1	1	1
Bacteria|Patescibacteria|Dojkabacteria|GCA-002793355|GCA-002793355	1	1	1
Bacteria|Patescibacteria|Dojkabacteria|GCA-016699595|GCA-016699595	1	1	1
Bacteria|Patescibacteria|Dojkabacteria|J137|J137	1	1	1
Bacteria|Patescibacteria|Dojkabacteria|J137|JAEUSD01	1	1	1
Bacteria|Patescibacteria|Dojkabacteria|JAFGLO01|JAFGLO01	1	1	1
Bacteria|Patescibacteria|Dojkabacteria|JAHIVN01|JAHIVN01	1	1	1
Bacteria|Patescibacteria|Dojkabacteria|SC72|JAFGCJ01	1	1	1
Bacteria|Patescibacteria|Dojkabacteria|SC72|SC72	1	1	1
Bacteria|Patescibacteria|Dojkabacteria|SC72|T1SED10-24	1	1	1
Bacteria|Patescibacteria|Dojkabacteria|SC72|WJKH01	1	1	1
Bacteria|Patescibacteria|Doudnabacteria|UBA920|2-01-FULL-46-14	1	1	1
Bacteria|Patescibacteria|Doudnabacteria|UBA920|2-01-FULL-50-11	1	1	1
Bacteria|Patescibacteria|Doudnabacteria|UBA920|2-02-FULL-46-11	1	1	1
Bacteria|Patescibacteria|Doudnabacteria|UBA920|O2-02-FULL-48-8	1	1	1
Bacteria|Patescibacteria|Doudnabacteria|UBA920|UBA920	1	1	1
Bacteria|Patescibacteria|Doudnabacteria|UBA920|VMFF01	1	1	1
Bacteria|Patescibacteria|GCA-2792135|GCA-2792135|GCA-2792135	1	1	1
Bacteria|Patescibacteria|Gracilibacteria|1-14-2-50-48-13|1-14-2-50-48-13	1	1	1
Bacteria|Patescibacteria|Gracilibacteria|CAIRYL01|CAIRYL01	1	1	1
Bacteria|Patescibacteria|Gracilibacteria|CAIRYL01|GCA-016699755	1	1	1
Bacteria|Patescibacteria|Gracilibacteria|GCA-2401425|GCA-2401425	1	1	1
Bacteria|Patescibacteria|Gracilibacteria|JAHISY01|JAHISY01	1	1	1
Bacteria|Patescibacteria|Gracilibacteria|Peribacterales|JABICL01	1	1	1
Bacteria|Patescibacteria|Gracilibacteria|Peribacterales|Peribacteraceae	1	1	1
Bacteria|Patescibacteria|Gracilibacteria|RBG-16-42-10|RBG-16-42-10	1	1	1
Bacteria|Patescibacteria|Gracilibacteria|UBA1369|2-02-FULL-48-14	1	1	1
Bacteria|Patescibacteria|Gracilibacteria|UBA1369|GCA-2718715	1	1	1
Bacteria|Patescibacteria|Gracilibacteria|UBA1369|GWC2-33-13	1	1	1
Bacteria|Patescibacteria|Gracilibacteria|UBA1369|GWF2-33-10	1	1	1
Bacteria|Patescibacteria|Gracilibacteria|UBA1369|JABINC01	1	1	1
Bacteria|Patescibacteria|Gracilibacteria|UBA1369|JACRIC01	1	1	1
Bacteria|Patescibacteria|Gracilibacteria|UBA1369|JAHJTR01	1	1	1
Bacteria|Patescibacteria|Gracilibacteria|UBA1369|JAHKBB01	1	1	1
Bacteria|Patescibacteria|Gracilibacteria|UBA1369|LOWO2-01-FULL-3	1	1	1
Bacteria|Patescibacteria|Gracilibacteria|UBA1369|PNNO01	1	1	1
Bacteria|Patescibacteria|Gracilibacteria|UBA1369|UBA12463	1	1	1
Bacteria|Patescibacteria|Gracilibacteria|UBA1369|UBA12470	1	1	1
Bacteria|Patescibacteria|Gracilibacteria|UBA1369|UBA12473	1	1	1
Bacteria|Patescibacteria|Gracilibacteria|UBA1369|UBA1369	1	1	1
Bacteria|Patescibacteria|Gracilibacteria|UBA1369|UM-FILTER-41-14	1	1	1
Bacteria|Patescibacteria|Gracilibacteria|UBA1369|UM-FILTER-53-11	1	1	1
Bacteria|Patescibacteria|Gracilibacteria|UBA4473|UBA4473	1	1	1
Bacteria|Patescibacteria|Gracilibacteria|UM-FILTER-43-11|JACRIE01	1	1	1
Bacteria|Patescibacteria|Gracilibacteria|UM-FILTER-43-11|UM-FILTER-43-11	1	1	1
Bacteria|Patescibacteria|JABMPQ01|JABMPQ01|JABMPQ01	1	1	1
Bacteria|Patescibacteria|JABMPQ01|JABMPQ01|JAHIRA01	1	1	1
Bacteria|Patescibacteria|JACMRA01|JACMRA01|JACMRA01	1	1	1
Bacteria|Patescibacteria|JACPGU01|JACPGU01|JACPGU01	1	1	1
Bacteria|Patescibacteria|JAEDAM01|Absconditabacterales|X112	1	1	1
Bacteria|Patescibacteria|JAEDAM01|BD1-5|JAGOOR01	1	1	1
Bacteria|Patescibacteria|JAEDAM01|BD1-5|UBA2023	1	1	1
Bacteria|Patescibacteria|JAEDAM01|BD1-5|UBA6164	1	1	1
Bacteria|Patescibacteria|JAHJAL01|JAHJAL01|JAHJAL01	1	1	1
Bacteria|Patescibacteria|Kazan-3B-28|Kazan-3B-28|Kazan-3B-28	1	1	1
Bacteria|Patescibacteria|Kazan-3B-28|Kazan-3B-28|UBA10110	1	1	1
Bacteria|Patescibacteria|Microgenomatia|0-14-0-10-38-17|0-14-0-10-38-17	1	1	1
Bacteria|Patescibacteria|Microgenomatia|2-02-FULL-39-11|2-02-FULL-39-11	1	1	1
Bacteria|Patescibacteria|Microgenomatia|2-02-FULL-39-11|JACQJU01	1	1	1
Bacteria|Patescibacteria|Microgenomatia|Curtissbacterales|GWA2-41-24	1	1	1
Bacteria|Patescibacteria|Microgenomatia|Daviesbacterales|UBA10151	1	1	1
Bacteria|Patescibacteria|Microgenomatia|GCA-001788215|2-01-FULL-40-14	1	1	1
Bacteria|Patescibacteria|Microgenomatia|GCA-001788215|GCA-00278855	1	1	1
Bacteria|Patescibacteria|Microgenomatia|GWA2-44-7|Amesbacteraceae	1	1	1
Bacteria|Patescibacteria|Microgenomatia|GWA2-44-7|GWA2-44-7	1	1	1
Bacteria|Patescibacteria|Microgenomatia|GWA2-44-7|JACQJR01	1	1	1
Bacteria|Patescibacteria|Microgenomatia|GWA2-44-7|UBA10165	1	1	1
Bacteria|Patescibacteria|Microgenomatia|GWA2-44-7|UBA8517	1	1	1
Bacteria|Patescibacteria|Microgenomatia|JAADGY01|JAADGY01	1	1	1
Bacteria|Patescibacteria|Microgenomatia|JACOXO01|JACOXO01	1	1	1
Bacteria|Patescibacteria|Microgenomatia|JACPZF01|JACPZF01	1	1	1
Bacteria|Patescibacteria|Microgenomatia|JADHYG01|JADHYG01	1	1	1
Bacteria|Patescibacteria|Microgenomatia|Levybacterales|GWA1-39-11	1	1	1
Bacteria|Patescibacteria|Microgenomatia|Levybacterales|JACOYD01	1	1	1
Bacteria|Patescibacteria|Microgenomatia|Levybacterales|UBA12049	1	1	1
Bacteria|Patescibacteria|Microgenomatia|PFEM01|JAFGMK01	1	1	1
Bacteria|Patescibacteria|Microgenomatia|PFEM01|JAHIFH01	1	1	1
Bacteria|Patescibacteria|Microgenomatia|PFEM01|PFEM01	1	1	1
Bacteria|Patescibacteria|Microgenomatia|UBA10105|UBA10105	1	1	1
Bacteria|Patescibacteria|Microgenomatia|UBA10105|UBA927	1	1	1
Bacteria|Patescibacteria|Microgenomatia|UBA12405|BS750m-G30	1	1	1
Bacteria|Patescibacteria|Microgenomatia|UBA12405|JAHJSD01	1	1	1
Bacteria|Patescibacteria|Microgenomatia|UBA12405|UBA12405	1	1	1
Bacteria|Patescibacteria|Microgenomatia|UBA12405|UBA6130	1	1	1
Bacteria|Patescibacteria|Microgenomatia|UBA1400|2-01-FULL-45-11	1	1	1
Bacteria|Patescibacteria|Microgenomatia|UBA1400|CG1-02-47-37	1	1	1
Bacteria|Patescibacteria|Microgenomatia|UBA1400|Chazhemtobacteraceae	1	1	1
Bacteria|Patescibacteria|Microgenomatia|UBA1400|Chisholmbacteraceae	1	1	1
Bacteria|Patescibacteria|Microgenomatia|UBA1400|JACOWY01	1	1	1
Bacteria|Patescibacteria|Microgenomatia|UBA1400|JACPES01	1	1	1
Bacteria|Patescibacteria|Microgenomatia|UBA1400|JAHJAY01	1	1	1
Bacteria|Patescibacteria|Microgenomatia|UBA1400|MFAQ01	1	1	1
Bacteria|Patescibacteria|Microgenomatia|UBA1400|PJMF01	1	1	1
Bacteria|Patescibacteria|Microgenomatia|UBA1400|RBG-16-45-19	1	1	1
Bacteria|Patescibacteria|Microgenomatia|UBA1400|UBA12028	1	1	1
Bacteria|Patescibacteria|Microgenomatia|UBA1400|UBA12108	1	1	1
Bacteria|Patescibacteria|Microgenomatia|UBA1400|UBA1396	1	1	1
Bacteria|Patescibacteria|Microgenomatia|UBA1400|UBA1400	1	1	1
Bacteria|Patescibacteria|Microgenomatia|UBA1400|UBA1449	1	1	1
Bacteria|Patescibacteria|Microgenomatia|UBA1406|GWC2-37-13	1	1	1
Bacteria|Patescibacteria|Microgenomatia|UBA1406|HO2-37-13b	1	1	1
Bacteria|Patescibacteria|Microgenomatia|UBA1406|UBA1406	1	1	1
Bacteria|Patescibacteria|Microgenomatia|UM-FILTER-39-15|UM-FILTER-39-15	1	1	1
Bacteria|Patescibacteria|Microgenomatia|UM-FILTER-40-11|UM-FILTER-40-11	1	1	1
Bacteria|Patescibacteria|Microgenomatia|VGLL01|VGLL01	1	1	1
Bacteria|Patescibacteria|Microgenomatia|Woykebacterales|2-01-FULL-43-14	1	1	1
Bacteria|Patescibacteria|Microgenomatia|Woykebacterales|RBG-16-39-9b	1	1	1
Bacteria|Patescibacteria|Paceibacteria|2-01-FULL-47-10|2-01-FULL-47-10	1	1	1
Bacteria|Patescibacteria|Paceibacteria|2-02-FULL-40-12|2-02-FULL-40-12	1	1	1
