ID	niches
anoxic_mOTU_0541	Freshwater
3300021357_15	Freshwater
3300027819_183	Freshwater
3300018035_6	Freshwater
3300018043_8	Freshwater
3300018044_7	Freshwater
3300018046_10	Freshwater
3300017925_12	Freshwater
3300018008_10	Freshwater
3300018014_10	Freshwater
3300018016_11	Freshwater
3300018017_8	Freshwater
3300018019_13	Freshwater
3300018022_12	Freshwater
3300025459_10	Freshwater
3300025506_9	Freshwater
3300013127_26	Freshwater
3300013129_30	Freshwater
3300013130_31	Freshwater
3300013133_29	Freshwater
3300017526_13	Freshwater
3300017532_17	Freshwater
3300015370_15	Freshwater
3300020603_24	Freshwater
3300027800_15	Freshwater
anoxic_mOTU_0520	Freshwater
3300029442_11	Freshwater
anoxic_mOTU_2913	Freshwater
3300017505_8	Freshwater
anoxic_mOTU_1023	Freshwater
3300007722_41	Freshwater
3300027976_54	Freshwater
3300027983_32	Freshwater
anoxic_mOTU_2501	Freshwater
3300019766_8	Freshwater
anoxic_mOTU_0887	Freshwater
3300013128_17	Freshwater
3300028581_29	Freshwater
3300014656_23	Freshwater
3300017788_70	Freshwater
3300020578_61	Freshwater
3300021091_63	Freshwater
anoxic_mOTU_3125	Freshwater
3300027970_35	Freshwater
3300027977_39	Freshwater
3300028557_40	Freshwater
anoxic_mOTU_0296	Freshwater
anoxic_mOTU_0728	Freshwater
3300027770_2	Freshwater
3300014160_11	Freshwater
3300018040_20	Freshwater
3300018043_10	Freshwater
3300018057_23	Freshwater
anoxic_mOTU_1660	Freshwater
3300013137_78	Freshwater
3300017490_3	Freshwater
3300017929_20	Freshwater
3300017931_16	Freshwater
3300017938_20	Freshwater
3300017940_17	Freshwater
3300018004_19	Freshwater
3300018013_19	Freshwater
3300018020_20	Freshwater
3300018023_18	Freshwater
3300018040_21	Freshwater
3300025419_10	Freshwater
3300025439_10	Freshwater
3300025501_18	Freshwater
3300017498_17	Freshwater
3300020214_33	Freshwater
anoxic_mOTU_1394	Freshwater
3300015360_58	Freshwater
3300020180_27	Freshwater
3300020192_35	Freshwater
3300020201_36	Freshwater
3300020219_26	Freshwater
3300020596_28	Freshwater
3300028114_21	Freshwater
3300013138_254	Freshwater
3300027896_95	Freshwater
3300014208_170	Freshwater
3300028032_28	Freshwater
3300017788_59	Freshwater
3300027825_12	Freshwater
3300017788_73	Freshwater
anoxic_mOTU_0178	Freshwater
anoxic_mOTU_0207	Freshwater
anoxic_mOTU_2159	Freshwater
anoxic_mOTU_3508	Freshwater
3300025487_2	Freshwater
3300013123_33	Freshwater
3300013125_40	Freshwater
3300013136_40	Freshwater
3300013137_60	Freshwater
3300013138_33	Freshwater
3300027972_3	Freshwater
3300017935_14	Freshwater
anoxic_mOTU_2706	Freshwater
3300027719_24	Freshwater
3300027800_34	Freshwater
3300027897_37	Freshwater
3300027835_94	Freshwater
3300015370_27	Freshwater
anoxic_mOTU_1501	Freshwater
3300007722_74	Freshwater
3300020083_58	Freshwater
3300017423_4	Freshwater
3300017458_2	Freshwater
3300005858_3	Freshwater
3300025373_2	Freshwater
3300013122_2	Freshwater
3300013123_11	Freshwater
3300013131_9	Freshwater
3300013136_13	Freshwater
3300013138_12	Freshwater
3300020222_29	Freshwater
3300020603_23	Freshwater
3300024490_1	Freshwater
3300026478_3	Freshwater
3300024054_18	Freshwater
3300014158_9	Freshwater
3300018040_17	Freshwater
3300009083_139	Freshwater
3300027878_91	Freshwater
3300027823_69	Freshwater
anoxic_mOTU_1242	Freshwater
anoxic_mOTU_1190	Freshwater
3300023174_35	Freshwater
anoxic_mOTU_1648	Freshwater
3300020198_76	Freshwater
3300013138_149	Freshwater
3300013138_204	Freshwater
3300013138_152	Freshwater
anoxic_mOTU_0201	Freshwater
3300027756_5	Freshwater
3300027819_20	Freshwater
3300015360_41	Freshwater
3300009084_150	Freshwater
3300029821_35	Freshwater
3300007519_16	Freshwater
3300027832_13	Freshwater
3300029821_32	Freshwater
3300021133_4	Freshwater
3300022602_36	Freshwater
anoxic_mOTU_0185	Freshwater
3300013126_84	Freshwater
3300020578_65	Freshwater
3300021376_57	Freshwater
3300013285_6	Freshwater
anoxic_mOTU_0863	Freshwater
anoxic_mOTU_0078	Freshwater
3300021131_3	Freshwater
anoxic_mOTU_0252	Freshwater
3300017453_16	Freshwater
3300027759_23	Freshwater
anoxic_mOTU_0895	Freshwater
3300005858_2	Freshwater
3300005858_25	Freshwater
3300005858_6	Freshwater
3300025373_5	Freshwater
3300017473_26	Freshwater
3300028569_79	Freshwater
3300028559_62	Freshwater
3300028571_75	Freshwater
3300017788_125	Freshwater
3300023179_86	Freshwater
3300027793_69	Freshwater
3300017531_23	Freshwater
3300018018_17	Freshwater
3300025424_9	Freshwater
anoxic_mOTU_0300	Freshwater
anoxic_mOTU_2107	Freshwater
3300013006_46	Freshwater
anoxic_mOTU_2864	Freshwater
3300007519_38	Freshwater
3300027832_31	Freshwater
3300027848_33	Freshwater
3300007519_37	Freshwater
3300020193_29	Freshwater
3300020214_26	Freshwater
anoxic_mOTU_0407	Freshwater
anoxic_mOTU_0513	Freshwater
anoxic_mOTU_0631	Freshwater
anoxic_mOTU_1285	Freshwater
3300020179_60	Freshwater
3300027848_76	Freshwater
3300013126_52	Freshwater
3300013131_59	Freshwater
3300009083_103	Freshwater
3300027832_56	Freshwater
3300017505_9	Freshwater
3300027730_37	Freshwater
3300020204_63	Freshwater
3300005805_30	Freshwater
3300027897_50	Freshwater
3300027897_64	Freshwater
3300024054_39	Freshwater
3300013132_90	Freshwater
3300014720_52	Freshwater
3300020200_54	Freshwater
anoxic_mOTU_0265	Freshwater
3300027800_39	Freshwater
anoxic_mOTU_0972	Freshwater
anoxic_mOTU_2638	Freshwater
3300020109_45	Freshwater
3300020222_36	Freshwater
3300007722_64	Freshwater
3300017453_14	Freshwater
3300023208_13	Freshwater
3300020221_27	Freshwater
3300017788_53	Freshwater
3300029902_8	Freshwater
3300013126_61	Freshwater
3300013131_70	Freshwater
3300010158_38	Freshwater
3300013123_12	Freshwater
3300027733_40	Freshwater
3300027777_30	Freshwater
anoxic_mOTU_1528	Freshwater
anoxic_mOTU_2585	Freshwater
3300014167_13	Freshwater
3300014686_1	Freshwater
3300027739_5	Freshwater
3300027841_9	Freshwater
3300012682_34	Freshwater
3300017505_2	Freshwater
anoxic_mOTU_1402	Freshwater
3300014164_9	Freshwater
3300014638_12	Freshwater
anoxic_mOTU_2327	Freshwater
anoxic_mOTU_0637	Freshwater
anoxic_mOTU_3352	Freshwater
3300010158_28	Freshwater
anoxic_mOTU_1068	Freshwater
anoxic_mOTU_1399	Freshwater
3300021130_9	Freshwater
3300025421_3	Freshwater
3300025435_8	Freshwater
3300025437_7	Freshwater
3300025369_8	Freshwater
3300025405_9	Freshwater
3300025418_9	Freshwater
anoxic_mOTU_0268	Freshwater
3300013094_43	Freshwater
anoxic_mOTU_0135	Freshwater
anoxic_mOTU_1340	Freshwater
anoxic_mOTU_0193	Freshwater
anoxic_mOTU_2165	Freshwater
anoxic_mOTU_0632	Freshwater
3300020677_2	Freshwater
3300020702_6	Freshwater
3300020711_6	Freshwater
3300021120_7	Freshwater
3300021125_5	Freshwater
3300025369_9	Freshwater
3300025417_2	Freshwater
3300025487_7	Freshwater
3300025785_10	Freshwater
anoxic_mOTU_0674	Freshwater
3300020677_1	Freshwater
3300020689_4	Freshwater
3300021119_3	Freshwater
3300025372_1	Freshwater
anoxic_mOTU_0522	Freshwater
anoxic_mOTU_0572	Freshwater
anoxic_mOTU_0263	Freshwater
anoxic_mOTU_2309	Freshwater
3300019759_3	Freshwater
anoxic_mOTU_3102	Freshwater
3300017473_10	Freshwater
anoxic_mOTU_1205	Freshwater
3300005627_1	Freshwater
3300017418_9	Freshwater
3300024054_29	Freshwater
3300028032_23	Freshwater
anoxic_mOTU_1681	Freshwater
3300025476_12	Freshwater
anoxic_mOTU_0314	Freshwater
3300018009_12	Freshwater
3300018025_19	Freshwater
3300025612_7	Freshwater
anoxic_mOTU_0736	Freshwater
anoxic_mOTU_1396	Freshwater
anoxic_mOTU_3399	Freshwater
3300007519_82	Freshwater
3300027848_79	Freshwater
3300009083_121	Freshwater
anoxic_mOTU_2519	Freshwater
3300024919_2	Freshwater
3300024961_4	Freshwater
anoxic_mOTU_0004	Freshwater
anoxic_mOTU_1742	Freshwater
3300023208_8	Freshwater
3300024054_28	Freshwater
anoxic_mOTU_1376	Freshwater
anoxic_mOTU_3152	Freshwater
3300024954_3	Freshwater
3300024961_3	Freshwater
3300020197_44	Freshwater
3300020198_45	Freshwater
3300020220_70	Freshwater
3300020603_70	Freshwater
3300024918_2	Freshwater
3300029818_12	Freshwater
3300029891_12	Freshwater
3300024909_2	Freshwater
3300024911_2	Freshwater
3300024914_1	Freshwater
3300024951_3	Freshwater
3300024897_1	Freshwater
3300028569_28	Freshwater
3300028044_19	Freshwater
anoxic_mOTU_0251	Freshwater
3300027819_25	Freshwater
3300027123_2	Freshwater
3300027128_5	Freshwater
3300027491_8	Freshwater
3300027494_9	Freshwater
3300027538_7	Freshwater
3300027597_9	Freshwater
anoxic_mOTU_0343	Freshwater
3300007519_54	Freshwater
3300027832_48	Freshwater
3300027848_51	Freshwater
3300027976_37	Freshwater
3300007519_58	Freshwater
3300007722_27	Freshwater
3300007722_36	Freshwater
3300027835_70	Freshwater
3300009760_5	Freshwater
3300025439_5	Freshwater
3300025469_7	Freshwater
3300014655_8	Freshwater
anoxic_mOTU_1289	Freshwater
anoxic_mOTU_1632	Freshwater
anoxic_mOTU_0109	Freshwater
anoxic_mOTU_0974	Freshwater
anoxic_mOTU_0032	Freshwater
3300017788_17	Freshwater
3300017788_19	Freshwater
anoxic_mOTU_1100	Freshwater
anoxic_mOTU_2273	Freshwater
anoxic_mOTU_0321	Freshwater
anoxic_mOTU_0917	Freshwater
anoxic_mOTU_0285	Freshwater
anoxic_mOTU_1498	Freshwater
anoxic_mOTU_0689	Freshwater
anoxic_mOTU_2759	Freshwater
anoxic_mOTU_0650	Freshwater
3300013094_23	Freshwater
anoxic_mOTU_1324	Freshwater
3300025453_5	Freshwater
3300025454_4	Freshwater
3300025500_3	Freshwater
3300025507_3	Freshwater
3300027825_9	Freshwater
3300025463_5	Freshwater
anoxic_mOTU_1110	Freshwater
3300025442_7	Freshwater
anoxic_mOTU_0310	Freshwater
anoxic_mOTU_1411	Freshwater
anoxic_mOTU_0904	Freshwater
anoxic_mOTU_1249	Freshwater
3300014060_42	Freshwater
anoxic_mOTU_0329	Freshwater
3300022752_27	Freshwater
anoxic_mOTU_0125	Freshwater
3300021376_39	Freshwater
3300025419_6	Freshwater
3300025432_8	Freshwater
3300025439_6	Freshwater
3300025442_9	Freshwater
3300025576_9	Freshwater
anoxic_mOTU_0347	Freshwater
anoxic_mOTU_2404	Freshwater
3300027793_14	Freshwater
3300027806_24	Freshwater
3300029349_3	Freshwater
3300000497_1	Freshwater
anoxic_mOTU_1507	Freshwater
3300013137_34	Freshwater
3300013138_35	Freshwater
3300027896_40	Freshwater
anoxic_mOTU_1494	Freshwater
anoxic_mOTU_2975	Freshwater
anoxic_mOTU_0753	Freshwater
anoxic_mOTU_0392	Freshwater
anoxic_mOTU_0538	Freshwater
anoxic_mOTU_1195	Freshwater
3300013126_27	Freshwater
3300013131_57	Freshwater
anoxic_mOTU_0907	Freshwater
3300027793_39	Freshwater
3300027806_46	Freshwater
3300020733_5	Freshwater
3300025385_1	Freshwater
3300025418_4	Freshwater
3300025437_1	Freshwater
3300027708_22	Freshwater
anoxic_mOTU_0180	Freshwater
3300027708_17	Freshwater
3300021517_12	Freshwater
anoxic_mOTU_0156	Freshwater
3300019750_1	Freshwater
anoxic_mOTU_0368	Freshwater
anoxic_mOTU_1456	Freshwater
anoxic_mOTU_0467	Freshwater
anoxic_mOTU_2649	Freshwater
3300017518_60	Freshwater
3300025415_1	Freshwater
3300028569_47	Freshwater
anoxic_mOTU_0376	Freshwater
anoxic_mOTU_0760	Freshwater
3300013014_18	Freshwater
3300027756_10	Freshwater
anoxic_mOTU_0358	Freshwater
3300013131_110	Freshwater
anoxic_mOTU_2708	Freshwater
3300020109_72	Freshwater
3300023179_36	Freshwater
3300028569_51	Freshwater
3300015360_79	Freshwater
3300013126_46	Freshwater
3300013138_14	Freshwater
3300017480_33	Freshwater
3300027800_46	Freshwater
anoxic_mOTU_1572	Freshwater
anoxic_mOTU_1585	Freshwater
anoxic_mOTU_0651	Freshwater
3300013125_52	Freshwater
3300013136_54	Freshwater
3300013131_17	Freshwater
3300027638_9	Freshwater
3300029891_9	Freshwater
anoxic_mOTU_0374	Freshwater
3300013391_3	Freshwater
3300014574_1	Freshwater
3300015049_5	Freshwater
3300020171_5	Freshwater
anoxic_mOTU_1773	Freshwater
3300020719_3	Freshwater
3300020681_2	Freshwater
3300020702_1	Freshwater
3300020706_1	Freshwater
3300020715_4	Freshwater
3300020730_3	Freshwater
3300021135_5	Freshwater
3300017532_35	Freshwater
3300005858_9	Freshwater
3300029901_14	Freshwater
anoxic_mOTU_0098	Freshwater
anoxic_mOTU_2322	Freshwater
3300027123_5	Freshwater
3300027126_3	Freshwater
3300027137_7	Freshwater
3300027302_10	Freshwater
3300027337_6	Freshwater
3300027486_5	Freshwater
3300027487_7	Freshwater
3300027491_10	Freshwater
3300027492_9	Freshwater
3300027494_8	Freshwater
3300027597_7	Freshwater
3300013006_60	Freshwater
3300002091_2	Freshwater
3300009083_86	Freshwater
3300013126_109	Freshwater
3300014203_23	Freshwater
3300027796_34	Freshwater
3300024903_6	Freshwater
3300024915_3	Freshwater
3300024935_7	Freshwater
3300024951_4	Freshwater
3300024954_10	Freshwater
3300024922_7	Freshwater
3300024965_6	Freshwater
3300014889_2	Freshwater
3300024899_2	Freshwater
3300024930_3	Freshwater
3300024950_7	Freshwater
3300024949_6	Freshwater
3300024935_8	Freshwater
3300027977_42	Freshwater
3300028559_32	Freshwater
3300027976_62	Freshwater
3300017518_42	Freshwater
3300020702_4	Freshwater
3300014898_2	Freshwater
3300024903_5	Freshwater
3300024923_4	Freshwater
3300013126_71	Freshwater
3300020198_58	Freshwater
3300029818_16	Freshwater
3300009084_136	Freshwater
3300027878_88	Freshwater
3300009083_135	Freshwater
3300027144_13	Freshwater
3300027336_16	Freshwater
3300025437_3	Freshwater
anoxic_mOTU_0447	Freshwater
3300027796_12	Freshwater
3300027851_50	Freshwater
anoxic_mOTU_0206	Freshwater
3300013122_24	Freshwater
3300013123_62	Freshwater
3300013125_75	Freshwater
3300013136_92	Freshwater
3300013138_103	Freshwater
3300013136_66	Freshwater
3300013138_99	Freshwater
3300013138_98	Freshwater
3300029349_2	Freshwater
anoxic_mOTU_0026	Freshwater
3300027712_16	Freshwater
3300027759_20	Freshwater
anoxic_mOTU_3463	Freshwater
anoxic_mOTU_3045	Freshwater
3300027730_43	Freshwater
anoxic_mOTU_0120	Freshwater
3300002091_4	Freshwater
anoxic_mOTU_1667	Freshwater
3300012006_27	Freshwater
anoxic_mOTU_0747	Freshwater
3300027885_24	Freshwater
3300000234_27	Freshwater
3300027796_37	Freshwater
3300015370_23	Freshwater
3300027832_34	Freshwater
3300014060_40	Freshwater
anoxic_mOTU_1355	Freshwater
3300013136_18	Freshwater
3300020222_55	Freshwater
3300027800_21	Freshwater
3300020221_35	Freshwater
3300020603_35	Freshwater
3300027719_12	Freshwater
3300014159_10	Freshwater
3300014162_8	Freshwater
3300014153_11	Freshwater
3300025419_8	Freshwater
3300017532_8	Freshwater
3300024278_4	Freshwater
3300024354_6	Freshwater
3300024509_7	Freshwater
3300027162_6	Freshwater
3300029821_17	Freshwater
3300029890_9	Freshwater
3300017473_16	Freshwater
3300027976_84	Freshwater
3300003079_1	Freshwater
3300017494_18	Freshwater
3300017518_34	Freshwater
anoxic_mOTU_1614	Freshwater
3300019762_5	Freshwater
anoxic_mOTU_1371	Freshwater
3300025378_4	Freshwater
anoxic_mOTU_2616	Freshwater
3300013131_86	Freshwater
anoxic_mOTU_1967	Freshwater
3300029821_18	Freshwater
3300029891_14	Freshwater
3300005662_99	Freshwater
anoxic_mOTU_1268	Freshwater
anoxic_mOTU_1146	Freshwater
anoxic_mOTU_2847	Freshwater
3300027728_33	Freshwater
3300013006_49	Freshwater
3300027756_14	Freshwater
anoxic_mOTU_2382	Freshwater
3300013138_72	Freshwater
3300017526_17	Freshwater
3300020214_42	Freshwater
3300020220_65	Freshwater
3300020221_43	Freshwater
3300013132_114	Freshwater
3300017423_14	Freshwater
3300014655_16	Freshwater
3300027054_2	Freshwater
3300027409_3	Freshwater
3300027618_3	Freshwater
3300027638_6	Freshwater
3300007517_38	Freshwater
3300027800_14	Freshwater
3300024914_4	Freshwater
3300024911_4	Freshwater
3300024917_6	Freshwater
3300013126_38	Freshwater
3300013006_23	Freshwater
3300013014_21	Freshwater
anoxic_mOTU_1464	Freshwater
3300007519_35	Freshwater
anoxic_mOTU_1692	Freshwater
3300027976_21	Freshwater
3300027983_15	Freshwater
3300007722_30	Freshwater
3300017522_8	Freshwater
anoxic_mOTU_0341	Freshwater
anoxic_mOTU_2711	Freshwater
anoxic_mOTU_3579	Freshwater
3300014208_90	Freshwater
3300027896_56	Freshwater
3300017494_19	Freshwater
3300018018_22	Freshwater
3300027896_68	Freshwater
3300027301_5	Freshwater
anoxic_mOTU_1735	Freshwater
anoxic_mOTU_2445	Freshwater
3300014720_12	Freshwater
3300020179_19	Freshwater
anoxic_mOTU_1592	Freshwater
3300027815_13	Freshwater
anoxic_mOTU_3451	Freshwater
3300013138_15	Freshwater
3300017453_7	Freshwater
anoxic_mOTU_2645	Freshwater
3300025477_7	Freshwater
3300025498_7	Freshwater
3300025501_8	Freshwater
3300025812_11	Freshwater
3300013138_93	Freshwater
3300012185_9	Freshwater
3300014655_7	Freshwater
3300017388_1	Freshwater
anoxic_mOTU_1101	Freshwater
3300013132_23	Freshwater
3300017788_43	Freshwater
3300009083_52	Freshwater
3300027492_2	Freshwater
3300027494_1	Freshwater
anoxic_mOTU_2837	Freshwater
3300007519_9	Freshwater
anoxic_mOTU_0461	Freshwater
anoxic_mOTU_2866	Freshwater
anoxic_mOTU_2022	Freshwater
3300013127_28	Freshwater
3300013128_29	Freshwater
3300013129_27	Freshwater
3300013130_38	Freshwater
3300013132_51	Freshwater
3300018405_7	Freshwater
3300018411_11	Freshwater
3300014168_10	Freshwater
3300014199_15	Freshwater
3300028032_27	Freshwater
anoxic_mOTU_2534	Freshwater
anoxic_mOTU_1328	Freshwater
anoxic_mOTU_2315	Freshwater
anoxic_mOTU_0794	Freshwater
anoxic_mOTU_0112	Freshwater
anoxic_mOTU_0826	Freshwater
anoxic_mOTU_0475	Freshwater
anoxic_mOTU_0751	Freshwater
3300020214_20	Freshwater
anoxic_mOTU_0858	Freshwater
3300025496_5	Freshwater
3300025506_6	Freshwater
3300025409_9	Freshwater
3300025472_17	Freshwater
3300025812_14	Freshwater
3300012529_11	Freshwater
anoxic_mOTU_0094	Freshwater
3300010160_9	Freshwater
anoxic_mOTU_0288	Freshwater
3300005858_7	Freshwater
3300014060_47	Freshwater
3300017532_67	Freshwater
anoxic_mOTU_0233	Freshwater
3300027819_106	Freshwater
3300027835_113	Freshwater
3300013137_101	Freshwater
3300017526_37	Freshwater
3300013136_188	Freshwater
3300013138_151	Freshwater
3300009083_26	Freshwater
anoxic_mOTU_1944	Freshwater
3300017480_10	Freshwater
3300014200_6	Freshwater
anoxic_mOTU_1485	Freshwater
3300000496_3	Freshwater
3300027840_17	Freshwater
3300006192_14	Freshwater
anoxic_mOTU_2204	Freshwater
anoxic_mOTU_2819	Freshwater
3300019762_4	Freshwater
3300027851_54	Freshwater
3300007519_98	Freshwater
3300027848_106	Freshwater
3300027832_65	Freshwater
3300013123_58	Freshwater
3300013136_78	Freshwater
3300013137_93	Freshwater
anoxic_mOTU_0799	Freshwater
anoxic_mOTU_3531	Freshwater
3300005858_17	Freshwater
anoxic_mOTU_0996	Freshwater
3300009084_32	Freshwater
3300027878_23	Freshwater
3300009083_107	Freshwater
anoxic_mOTU_0271	Freshwater
anoxic_mOTU_1120	Freshwater
anoxic_mOTU_0163	Freshwater
anoxic_mOTU_2391	Freshwater
anoxic_mOTU_0499	Freshwater
3300013093_20	Freshwater
3300013094_19	Freshwater
anoxic_mOTU_0262	Freshwater
anoxic_mOTU_0104	Freshwater
anoxic_mOTU_0597	Freshwater
anoxic_mOTU_3331	Freshwater
3300027777_2	Freshwater
anoxic_mOTU_3012	Freshwater
anoxic_mOTU_0938	Freshwater
anoxic_mOTU_0131	Freshwater
anoxic_mOTU_1435	Freshwater
3300024920_2	Freshwater
anoxic_mOTU_0031	Freshwater
3300024926_3	Freshwater
3300024958_3	Freshwater
3300027760_7	Freshwater
anoxic_mOTU_1070	Freshwater
anoxic_mOTU_2339	Freshwater
3300020213_23	Freshwater
3300020219_23	Freshwater
3300015360_55	Freshwater
3300027302_3	Freshwater
3300027597_3	Freshwater
anoxic_mOTU_0611	Freshwater
3300015360_71	Freshwater
3300020201_38	Freshwater
3300020203_23	Freshwater
3300020596_31	Freshwater
3300020203_28	Freshwater
3300020195_35	Freshwater
3300028569_14	Freshwater
3300028571_17	Freshwater
3300013093_5	Freshwater
anoxic_mOTU_0533	Freshwater
3300027851_9	Freshwater
3300017788_27	Freshwater
3300027736_3	Freshwater
3300027977_17	Freshwater
anoxic_mOTU_0584	Freshwater
3300017434_18	Freshwater
anoxic_mOTU_0274	Freshwater
anoxic_mOTU_0384	Freshwater
anoxic_mOTU_2628	Freshwater
3300025446_5	Freshwater
3300025469_3	Freshwater
3300025812_3	Freshwater
3300025409_1	Freshwater
3300025453_3	Freshwater
3300025506_4	Freshwater
3300025409_2	Freshwater
3300012000_5	Freshwater
3300014050_10	Freshwater
3300027627_8	Freshwater
3300027649_23	Freshwater
3300013130_45	Freshwater
3300013133_46	Freshwater
3300027055_2	Freshwater
anoxic_mOTU_0427	Freshwater
anoxic_mOTU_0319	Freshwater
3300013127_32	Freshwater
3300013129_31	Freshwater
3300013133_33	Freshwater
3300013004_43	Freshwater
3300017532_18	Freshwater
3300009084_54	Freshwater
3300010160_17	Freshwater
3300021142_6	Freshwater
anoxic_mOTU_1217	Freshwater
anoxic_mOTU_1521	Freshwater
anoxic_mOTU_1748	Freshwater
anoxic_mOTU_2731	Freshwater
anoxic_mOTU_0497	Freshwater
anoxic_mOTU_1163	Freshwater
3300020733_2	Freshwater
anoxic_mOTU_1923	Freshwater
anoxic_mOTU_0554	Freshwater
3300014167_9	Freshwater
3300014655_10	Freshwater
anoxic_mOTU_1332	Freshwater
anoxic_mOTU_0149	Freshwater
anoxic_mOTU_0498	Freshwater
3300027976_14	Freshwater
3300027983_12	Freshwater
3300020198_29	Freshwater
anoxic_mOTU_0585	Freshwater
anoxic_mOTU_2064	Freshwater
anoxic_mOTU_2341	Freshwater
3300027487_6	Freshwater
3300027597_4	Freshwater
anoxic_mOTU_0074	Freshwater
anoxic_mOTU_1828	Freshwater
